review_id,app_id,rating,posted_at,has_developer_reply,helpful_count
4061,384,4,2023-07-12,No,1
4062,45,5,10/04/2024,No,1
4063,11,4,2024-05-02,No,2
4064,379,5,12/02/2022,Yes,9
4065,386,3,2023-03-30,No,4
4066,28,3,2022-04-09,No,1
4067,219,3,2024-04-27,No,0
4068,276,3,2022-08-20,Yes,3
4069,465,5,2023-12-01,No,1
4070,47,4,2023-06-28,No,1
4071,253,5,2024-08-06,No,1
4072,132,5,2024-11-05,No,1
4073,334,4,2024-10-25,No,1
4074,154,5,2024-08-11,No,0
4075,157,5,2024-04-24,No,1
4076,119,5,2022-09-14,No,3
4077,490,4,2024-09-19,No,0
4078,402,5,2023-05-28,No,0
4079,73,3,2024-04-16,No,2
4080,131,5,2021-09-20,No,0
4081,402,4,2024-03-27,No,1
4082,262,5,2024-07-28,No,6
4083,414,4,2024-10-22,Yes,1
4084,108,5,2023-12-14,Yes,0
4085,465,4,2023-11-28,Yes,0
4086,355,5,2023-08-05,No,9
4087,214,5,2024-10-21,No,0
4088,346,3,2023-10-24,No,0
4089,135,3,2022-12-23,No,1
4090,206,4,2023-05-15,No,1
4091,146,2,2024-01-12,No,1
4092,218,5,2024-01-24,No,6
4093,319,4,2021-10-02,Yes,0
4094,418,5,2022-04-28,No,4
4095,14,4,11/07/2024,No,16
4096,222,4,2023-02-24,Yes,5
4097,466,5,2023-09-05,Yes,1
4098,73,4,2023-10-13,No,3
4099,330,3,10/13/2021,No,0
4100,172,3,2024-03-04,Yes,2
4101,197,5,2022-03-11,No,1
4102,251,5,2023-12-11,No,0
4103,353,4,04/10/2024,Yes,3
4104,73,5,2024-01-02,No,3
4105,291,4,11/15/2024,No,0
4106,402,5,2024-01-02,No,1
4107,361,3,2021-07-13,Yes,1
4108,477,5,2024-11-29,No,5
4109,291,5,2023-09-07,No,1
4110,472,4,2023-08-10,No,6
4111,399,5,2023-02-15,No,4
4112,316,5,2024-09-03,Yes,9
4113,257,5,2024-02-23,Yes,3
4114,14,5,2023-12-09,Yes,1
4115,124,5,2024-12-16,No,0
4116,328,3,03/07/2024,No,3
4117,243,2,2022-07-27,No,1
4118,272,5,2022-04-02,No,1
4119,228,4,2023-04-14,No,4
4120,50,5,2024-02-26,No,2
4121,453,4,2024-10-04,Yes,0
4122,11,5,10/07/2023,No,0
4123,306,4,2024-06-22,No,1
4124,498,4,05/28/2024,No,2
4125,99,5,2024-10-27,No,1
4126,166,3,2023-01-13,No,2
4127,95,5,2023-04-23,No,1
4128,157,4,2023-04-03,No,1
4129,240,4,2023-06-30,No,6
4130,3,5,2023-01-24,No,1
4131,299,5,2023-01-09,No,0
4132,213,5,2023-10-03,No,0
4133,14,5,2024-09-02,No,4
4134,450,2,2023-05-29,No,0
4135,465,4,2024-01-29,No,0
4136,475,3,2024-08-14,No,2
4137,329,5,2024-09-07,No,12
4138,172,3,11/22/2022,No,6
4139,76,3,2023-05-19,No,2
4140,297,5,2022-10-16,No,1
4141,409,4,02/03/2024,No,0
4142,465,5,2024-01-04,No,2
4143,158,5,07/22/2022,No,0
4144,343,3,05/11/2024,No,4
4145,484,4,2022-03-02,No,1
4146,186,3,2023-11-29,Yes,0
4147,418,4,2022-11-16,Yes,0
4148,186,5,2021-12-05,No,4
4149,237,4,07/13/2023,No,0
4150,451,3,06/11/2020,No,0
4151,157,5,2023-09-20,No,1
4152,331,5,12/30/2024,No,3
4153,483,3,2023-05-29,Yes,0
4154,402,3,2024-04-13,Yes,10
4155,43,5,01/13/2024,No,0
4156,45,4,08/27/2024,No,4
4157,451,3,07/06/2020,No,1
4158,150,5,2022-02-11,No,1
4159,76,4,2022-07-06,No,1
4160,108,4,2023-02-02,Yes,3
4161,222,3,2024-01-21,Yes,2
4162,355,5,2023-10-26,No,3
4163,154,5,2024-01-04,Yes,3
4164,343,4,2023-09-24,No,2
4165,166,3,2020-07-09,No,2
4166,477,5,2024-01-24,No,2
4167,276,5,2024-07-08,No,1
4168,459,4,2024-08-31,No,3
4169,178,3,2023-01-17,No,3
4170,206,4,2023-03-01,No,0
4171,30,3,2023-02-10,Yes,2
4172,73,5,05/10/2024,No,1
4173,440,5,07/14/2023,No,2
4174,334,5,08/19/2023,No,1
4175,418,4,04/13/2022,No,0
4176,95,5,2023-05-01,Yes,5
4177,116,5,12/05/2024,No,1
4178,190,5,2023-06-22,No,0
4179,178,3,2023-09-10,Yes,0
4180,294,4,10/16/2024,No,3
4181,156,5,2024-10-06,Yes,1
4182,52,3,2022-12-23,No,1
4183,298,0,2024-12-17,No,2
4184,171,4,08/06/2024,No,2
4185,321,4,2024-01-11,No,3
4186,378,4,2024-12-27,No,5
4187,127,4,2024-03-27,No,10
4188,190,5,2024-10-25,No,0
4189,418,5,2023-10-01,Yes,1
4190,292,3,2024-12-15,Yes,3
4191,494,4,05/31/2021,No,0
4192,330,3,10/14/2020,Yes,2
4193,78,4,11/06/2024,No,0
4194,400,3,2023-04-12,No,2
4195,56,4,2024-01-21,Yes,0
4196,14,5,2023-12-23,Yes,0
4197,113,2,2020-03-20,Yes,1
4198,417,3,2024-05-14,No,0
4199,78,4,01/23/2024,No,0
4200,177,4,2024-05-07,No,7
4201,417,3,12/06/2023,No,0
4202,151,2,2024-04-16,Yes,1
4203,88,4,2021-08-31,No,3
4204,307,3,2023-11-28,No,1
4205,32,4,12/09/2024,No,0
4206,198,5,2023-02-26,No,3
4207,276,5,2022-01-30,No,3
4208,119,4,2020-02-19,Yes,3
4209,486,3,08/05/2022,No,1
4210,346,2,2024-08-30,Yes,3
4211,458,5,2024-12-14,No,0
4212,174,4,11/06/2022,No,1
4213,491,5,03/27/2024,No,3
4214,15,5,01/26/2024,No,0
4215,103,5,2024-10-18,No,2
4216,280,5,2022-10-09,Yes,2
4217,440,3,2022-08-19,Yes,1
4218,251,5,2024-11-25,No,2
4219,67,3,2023-12-03,No,1
4220,73,5,2024-07-18,No,2
4221,213,5,2023-11-26,Yes,0
4222,483,4,2024-02-14,Yes,0
4223,103,5,2024-02-27,No,6
4224,466,5,2024-08-23,No,8
4225,157,4,2023-09-11,No,0
4226,409,5,2023-07-03,No,0
4227,275,4,2024-10-28,Yes,6
4228,383,4,2024-11-23,No,1
4229,95,5,2023-03-17,No,0
4230,95,4,08/18/2024,No,3
4231,232,4,2024-04-12,No,0
4232,197,5,12/30/2021,No,4
4233,27,4,2024-02-23,Yes,1
4234,275,3,2023-12-28,No,0
4235,76,5,2023-10-06,Yes,2
4236,355,4,2024-02-14,No,0
4237,73,5,2024-06-13,No,2
4238,291,5,2024-11-18,No,4
4239,190,5,2024-12-03,No,0
4240,200,4,2024-03-11,No,2
4241,465,5,2024-01-21,No,1
4242,435,3,2024-02-26,No,0
4243,276,3,2021-12-30,No,0
4244,378,5,04/05/2023,No,3
4245,365,4,2024-11-03,No,6
4246,82,5,2024-11-16,No,1
4247,390,4,10/22/2022,No,1
4248,15,4,11/05/2020,No,3
4249,52,5,2023-11-15,Yes,3
4250,369,5,2024-02-27,No,0
4251,484,4,2024-09-18,No,3
4252,46,5,2024-11-08,No,0
4253,108,5,05/11/2024,No,2
4254,65,0,2022-10-31,Yes,0
4255,130,4,09/28/2021,No,6
4256,240,4,12/03/2024,Yes,3
4257,401,4,2023-10-23,No,1
4258,76,5,2020-12-03,Yes,4
4259,380,4,09/07/2024,No,0
4260,15,5,2021-12-05,No,6
4261,14,5,2024-08-15,No,4
4262,157,5,11/07/2024,No,4
4263,316,5,04/27/2023,No,3
4264,143,4,2024-04-26,Yes,1
4265,71,5,08/21/2024,No,2
4266,489,4,09/08/2023,No,1
4267,234,3,2020-06-17,No,0
4268,495,5,2023-12-21,Yes,0
4269,276,5,01/05/2022,No,0
4270,40,5,2022-10-02,No,2
4271,214,5,2024-11-18,No,1
4272,361,5,2021-12-30,No,2
4273,185,4,2024-03-04,No,1
4274,201,4,2024-10-15,No,3
4275,73,5,11/21/2023,Yes,1
4276,83,4,2023-02-07,No,1
4277,334,5,2024-08-30,Yes,2
4278,257,5,2024-04-07,Yes,1
4279,400,4,2023-09-21,No,1
4280,30,4,04/05/2024,No,1
4281,19,5,2023-04-03,Yes,1
4282,143,5,2023-10-10,No,0
4283,445,5,2023-12-30,No,2
4284,465,5,2022-08-10,Yes,1
4285,9,5,2022-11-20,Yes,5
4286,40,5,2024-01-26,Yes,0
4287,190,5,05/19/2024,No,5
4288,41,5,2023-04-23,Yes,1
4289,466,5,2024-11-13,No,3
4290,26,4,06/09/2024,No,1
4291,334,5,2024-09-05,Yes,3
4292,343,4,2024-02-15,No,0
4293,366,3,2020-10-13,Yes,1
4294,465,5,2023-11-03,No,11
4295,272,4,2024-11-20,No,1
4296,218,5,2023-11-14,No,2
4297,458,4,2021-02-13,No,2
4298,108,4,08/05/2024,No,8
4299,95,4,01/05/2023,No,2
4300,190,4,12/06/2023,No,3
4301,185,4,2023-11-15,Yes,1
4302,380,4,2024-09-22,No,4
4303,270,4,2023-07-01,No,0
4304,486,3,2024-09-16,No,1
4305,389,5,2022-07-08,No,2
4306,338,5,04/23/2023,No,1
4307,401,3,10/05/2024,Yes,1
4308,127,4,2023-07-06,No,0
4309,127,5,2024-04-02,Yes,7
4310,262,5,2023-09-23,No,3
4311,251,5,2024-08-30,Yes,4
4312,237,5,2023-07-20,No,2
4313,278,5,2023-08-07,No,0
4314,450,2,2024-06-12,No,0
4315,402,3,2020-03-23,No,0
4316,470,5,2022-03-13,No,5
4317,276,5,2021-01-21,No,5
4318,127,4,2024-06-22,No,0
4319,73,4,2024-12-16,No,1
4320,490,5,2024-11-16,No,31
4321,310,4,2024-09-11,No,3
4322,422,4,2024-01-02,Yes,1
4323,65,5,2024-07-13,No,1
4324,306,2,2023-07-01,Yes,1
4325,9,4,04/23/2022,No,0
4326,1,4,2021-12-01,Yes,6
4327,275,4,2024-10-28,No,1
4328,73,4,2024-12-08,Yes,1
4329,377,3,2023-07-11,No,3
4330,299,4,2024-08-12,No,0
4331,81,5,12/03/2021,No,0
4332,11,4,2023-04-07,No,0
4333,262,4,11/11/2023,No,2
4334,157,5,2024-04-29,No,4
4335,102,3,2024-09-14,No,1
4336,154,4,2023-02-19,No,7
4337,412,5,2022-04-21,No,2
4338,278,5,2024-06-19,No,1
4339,385,4,01/21/2021,Yes,6
4340,13,3,2023-12-13,No,1
4341,311,4,2024-07-13,No,0
4342,450,4,2024-01-14,No,1
4343,86,5,2022-06-18,Yes,0
4344,322,4,11/02/2024,No,3
4345,137,4,2022-06-03,No,2
4346,178,3,2022-10-06,No,2
4347,215,4,2020-12-18,No,0
4348,235,4,2024-10-21,No,7
4349,361,4,2022-01-10,No,4
4350,399,4,2024-08-26,Yes,6
4351,387,4,2024-05-19,No,0
4352,334,3,2024-11-12,No,3
4353,302,2,2023-06-24,No,2
4354,402,4,2023-10-30,No,2
4355,157,5,2023-08-11,No,3
4356,157,3,2024-09-29,No,3
4357,233,4,2024-06-02,No,0
4358,377,3,2021-10-12,Yes,1
4359,399,5,11/20/2021,No,1
4360,214,5,2024-07-08,No,3
4361,105,4,2024-06-04,No,1
4362,401,4,2021-10-28,Yes,2
4363,402,4,2023-10-09,Yes,11
4364,25,4,2021-10-30,Yes,2
4365,107,4,2024-02-01,No,0
4366,465,4,2023-11-06,No,7
4367,218,4,2024-05-12,No,1
4368,163,4,01/27/2023,No,1
4369,402,4,2024-03-24,No,1
4370,154,4,09/13/2021,No,2
4371,73,5,12/14/2024,Yes,0
4372,35,4,2024-12-14,No,0
4373,219,5,2024-03-15,No,1
4374,140,5,05/08/2020,No,0
4375,206,5,2024-12-14,No,1
4376,494,5,01/26/2024,No,1
4377,277,5,2024-11-07,No,0
4378,78,4,2024-09-16,No,0
4379,216,5,10/07/2023,No,2
4380,291,3,2022-12-21,No,6
4381,481,5,2023-11-07,No,0
4382,378,4,2024-07-16,No,4
4383,500,5,2024-08-03,Yes,3
4384,265,4,2022-12-21,No,3
4385,291,4,2024-11-03,No,1
4386,465,5,2024-04-30,Yes,1
4387,477,5,10/08/2024,No,2
4388,446,3,2021-01-18,No,0
4389,197,5,2020-09-04,No,0
4390,299,4,2024-08-02,No,1
4391,233,4,2023-10-03,Yes,1
4392,432,3,2024-08-23,No,3
4393,446,4,2023-01-19,Yes,5
4394,465,5,2022-03-16,No,1
4395,177,3,2024-08-17,No,0
4396,186,5,2023-09-15,Yes,1
4397,72,3,2022-02-02,Yes,0
4398,178,4,2021-02-16,Yes,1
4399,285,4,2024-01-03,No,1
4400,153,5,2024-07-01,No,1
4401,151,2,03/11/2023,No,1
4402,276,4,10/25/2024,Yes,0
4403,127,5,08/31/2024,Yes,18
4404,364,5,08/11/2023,Yes,1
4405,458,5,2022-06-17,No,2
4406,402,4,2024-07-18,Yes,4
4407,160,5,2024-07-19,Yes,1
4408,366,3,2022-12-03,No,2
4409,381,3,2018-07-11,No,0
4410,105,5,2022-08-21,No,0
4411,422,4,06/24/2024,Yes,10
4412,406,5,2022-08-09,No,2
4413,483,3,2024-03-18,No,10
4414,277,3,07/14/2024,No,1
4415,319,4,2022-06-04,No,1
4416,13,4,2024-12-12,No,1
4417,190,4,2024-01-22,No,2
4418,477,3,2022-12-07,No,1
4419,490,4,2022-09-03,No,5
4420,106,5,2024-02-12,Yes,5
4421,78,4,2024-10-31,No,2
4422,402,5,2023-06-30,No,2
4423,190,4,2024-08-28,Yes,4
4424,76,4,07/23/2024,No,5
4425,246,4,2024-11-05,Yes,1
4426,2,5,01/31/2024,No,0
4427,243,3,2023-03-21,Yes,4
4428,406,5,11/23/2022,No,0
4429,472,4,2023-10-01,No,2
4430,418,5,07/24/2021,No,7
4431,144,3,03/30/2022,No,1
4432,494,3,2024-08-24,Yes,1
4433,302,5,2024-08-08,Yes,3
4434,358,4,2024-08-21,No,0
4435,343,5,2023-11-29,No,1
4436,402,4,2024-10-01,No,1
4437,218,5,2024-10-13,No,0
4438,239,5,2019-07-23,No,0
4439,13,4,2024-08-29,Yes,10
4440,190,4,2024-01-19,No,0
4441,97,4,2023-05-24,Yes,4
4442,234,4,2023-03-19,Yes,0
4443,237,4,04/16/2021,No,1
4444,187,5,2023-07-30,No,0
4445,291,3,2023-10-23,No,11
4446,243,2,2024-12-01,No,0
4447,484,3,08/04/2024,No,1
4448,406,5,2023-10-27,No,2
4449,153,5,2022-09-29,No,2
4450,365,2,06/23/2020,Yes,1
4451,440,5,2023-08-31,No,0
4452,352,5,02/18/2024,No,0
4453,379,4,11/24/2024,No,1
4454,276,5,2022-10-17,No,1
4455,73,5,2024-04-06,No,1
4456,399,5,2022-07-02,No,1
4457,380,3,2022-10-10,No,2
4458,402,3,2022-03-17,No,5
4459,14,4,2023-12-10,No,5
4460,494,3,02/18/2023,No,6
4461,81,5,2022-02-16,No,0
4462,476,3,2022-07-13,No,3
4463,222,4,2022-06-18,No,0
4464,253,5,2024-05-13,Yes,6
4465,311,5,2024-01-06,Yes,2
4466,83,3,2019-09-19,Yes,8
4467,269,4,2024-11-10,Yes,1
4468,157,5,2024-09-25,No,1
4469,73,5,2024-09-13,No,33
4470,211,3,05/10/2024,No,0
4471,450,4,08/07/2023,Yes,1
4472,70,5,2024-10-30,Yes,3
4473,465,4,2024-10-06,Yes,4
4474,409,5,2023-06-03,No,0
4475,153,5,2021-07-21,No,0
4476,331,5,12/05/2024,No,0
4477,409,3,2024-03-09,No,1
4478,461,2,2024-08-17,No,0
4479,396,4,2022-07-09,No,3
4480,14,4,2024-05-02,No,10
4481,268,4,2019-11-14,No,0
4482,28,4,05/06/2024,No,4
4483,375,4,2021-08-16,Yes,1
4484,150,5,2024-12-14,No,0
4485,24,5,2024-10-04,No,2
4486,265,5,2020-08-24,No,6
4487,180,3,2024-05-19,Yes,7
4488,310,2,2024-06-22,No,3
4489,361,5,2022-04-15,No,0
4490,319,5,03/18/2023,No,0
4491,95,4,2024-07-25,No,3
4492,361,4,2024-11-15,Yes,6
4493,162,4,2024-10-05,No,1
4494,138,4,2024-08-13,No,0
4495,190,5,2023-02-26,Yes,1
4496,151,4,2023-08-19,No,1
4497,268,4,2022-08-05,No,2
4498,73,5,2024-02-07,No,0
4499,194,3,2024-11-18,Yes,1
4500,332,4,11/07/2024,No,0
4501,207,3,2024-06-11,No,1
4502,99,5,2021-10-07,No,1
4503,78,2,2024-05-31,Yes,1
4504,257,5,05/16/2024,No,2
4505,43,5,2023-11-21,No,20
4506,331,5,2023-08-11,Yes,5
4507,186,4,12/09/2022,No,0
4508,406,5,2023-07-04,No,0
4509,416,4,2023-08-21,Yes,8
4510,253,5,2024-07-08,Yes,1
4511,327,5,2024-09-19,No,2
4512,209,5,2023-12-06,No,1
4513,67,4,2024-08-13,No,1
4514,268,4,2021-10-14,No,3
4515,402,5,02/27/2020,Yes,2
4516,99,4,2023-12-23,Yes,0
4517,405,3,2024-06-08,Yes,1
4518,257,5,2019-09-17,Yes,4
4519,407,3,2023-06-14,Yes,0
4520,72,4,2024-07-01,No,1
4521,123,5,2024-10-02,No,2
4522,380,4,2023-07-16,Yes,4
4523,329,4,2024-07-29,Yes,1
4524,207,4,12/18/2023,Yes,2
4525,483,4,2023-07-31,Yes,2
4526,458,4,12/07/2019,No,1
4527,402,4,2020-01-06,No,1
4528,402,4,2024-04-15,Yes,0
4529,465,5,2023-01-11,No,1
4530,277,4,2024-03-21,No,1
4531,259,5,2023-11-19,No,3
4532,197,5,2021-10-30,Yes,2
4533,402,4,2024-06-07,No,1
4534,67,4,01/16/2024,No,0
4535,65,4,2023-01-02,No,3
4536,340,4,2022-11-16,No,0
4537,13,4,2024-07-18,No,1
4538,465,4,2024-07-01,No,5
4539,190,5,2023-05-15,No,0
4540,435,4,2023-01-27,Yes,2
4541,78,4,2024-06-10,No,0
4542,177,3,02/21/2023,Yes,3
4543,234,3,2024-10-07,No,0
4544,22,4,2024-09-16,Yes,0
4545,35,5,2024-05-02,Yes,0
4546,440,5,2022-03-14,No,4
4547,297,5,2024-05-11,No,2
4548,343,5,2024-10-13,Yes,0
4549,275,3,2024-10-01,Yes,0
4550,291,4,2024-10-02,No,5
4551,236,4,2024-08-09,Yes,1
4552,153,3,2024-06-12,No,7
4553,472,4,05/28/2024,Yes,0
4554,12,5,2024-02-21,No,0
4555,361,4,2024-08-23,Yes,10
4556,243,3,09/15/2024,No,14
4557,14,5,2024-10-28,No,1
4558,217,3,2024-02-25,Yes,1
4559,157,4,07/05/2023,No,0
4560,418,5,2023-03-08,No,3
4561,453,5,2024-07-20,No,1
4562,484,3,2024-07-26,No,5
4563,412,3,2023-03-02,No,2
4564,435,4,2019-11-09,No,3
4565,157,4,2023-06-12,No,0
4566,197,5,2020-12-04,No,1
4567,123,3,2020-11-30,No,1
4568,76,4,2024-04-29,No,0
4569,484,5,2023-11-06,Yes,0
4570,90,5,2023-08-07,No,0
4571,78,5,2023-12-26,No,1
4572,291,3,2024-11-05,No,6
4573,289,4,2024-02-09,No,1
4574,365,2,2022-10-05,No,1
4575,490,3,2024-11-27,No,2
4576,278,3,2024-08-07,No,2
4577,199,5,2023-05-16,Yes,0
4578,67,3,2023-02-13,Yes,5
4579,477,5,2022-05-04,Yes,12
4580,219,5,2023-07-28,No,0
4581,497,5,07/04/2023,Yes,0
4582,78,3,2024-09-08,No,2
4583,268,5,2022-06-28,No,2
4584,477,5,2023-03-19,No,1
4585,253,5,2024-06-18,No,0
4586,402,4,2024-12-18,No,0
4587,187,5,07/13/2024,No,2
4588,451,3,2021-10-18,Yes,1
4589,190,4,2023-09-06,No,0
4590,485,5,2020-06-16,No,5
4591,157,4,02/17/2024,No,0
4592,11,2,2023-07-27,Yes,9
4593,477,4,2022-06-16,No,1
4594,465,5,2024-04-09,No,0
4595,73,5,2024-06-16,No,1
4596,244,3,2022-12-03,No,2
4597,275,2,04/01/2024,Yes,3
4598,330,4,2023-06-13,No,3
4599,322,4,2023-08-23,Yes,1
4600,13,4,05/14/2024,Yes,2
4601,52,5,2024-09-26,No,2
4602,257,3,2023-07-17,Yes,3
4603,401,4,08/02/2024,No,3
4604,302,5,2023-01-27,No,1
4605,137,4,2024-10-20,No,1
4606,76,5,2021-07-06,No,2
4607,494,5,09/01/2021,No,1
4608,265,4,2021-03-24,No,0
4609,399,4,2024-10-25,No,1
4610,462,5,2022-07-20,No,1
4611,257,5,2019-06-05,No,6
4612,268,4,2021-08-26,Yes,0
4613,157,5,2023-01-10,No,0
4614,475,4,06/28/2023,No,1
4615,201,5,2023-12-03,No,2
4616,440,3,11/27/2024,Yes,0
4617,346,3,12/12/2023,Yes,3
4618,253,4,2024-07-23,No,2
4619,157,5,03/25/2022,No,2
4620,201,4,2023-02-13,No,1
4621,72,3,2024-09-09,No,2
4622,140,5,2023-05-01,No,0
4623,247,4,03/12/2024,No,0
4624,73,4,2024-10-04,No,3
4625,440,4,2021-01-25,No,1
4626,458,3,2022-07-31,No,3
4627,402,5,2021-11-01,No,15
4628,97,4,2023-05-18,No,0
4629,139,5,2024-05-08,No,1
4630,281,5,2019-06-14,No,0
4631,92,3,09/30/2024,No,1
4632,113,3,2023-07-21,Yes,0
4633,449,4,2024-07-22,No,2
4634,275,4,2024-10-15,No,0
4635,52,4,2024-12-11,No,1
4636,456,5,2020-11-28,No,3
4637,217,4,2023-10-08,No,3
4638,118,3,2022-08-16,No,0
4639,343,5,06/27/2024,No,1
4640,19,4,2023-11-02,No,4
4641,233,3,2024-07-30,Yes,2
4642,1,3,10/07/2021,No,24
4643,86,5,12/19/2023,No,1
4644,159,5,2021-10-01,No,2
4645,73,5,08/26/2024,Yes,1
4646,94,5,2023-09-16,No,2
4647,498,3,2024-10-08,Yes,1
4648,14,4,2024-09-25,Yes,3
4649,268,4,2024-04-23,Yes,5
4650,218,5,2024-11-27,No,0
4651,399,4,2021-09-19,No,5
4652,117,5,2024-03-27,No,0
4653,25,5,2022-07-23,Yes,1
4654,319,4,2024-02-15,No,3
4655,214,4,2024-12-28,No,3
4656,197,5,2024-09-27,No,4
4657,357,4,2024-10-08,Yes,2
4658,86,4,2024-11-26,No,2
4659,139,4,2024-03-12,No,5
4660,168,5,2024-03-20,No,2
4661,219,5,07/07/2024,Yes,3
4662,15,5,01/27/2024,Yes,2
4663,123,4,2022-11-25,Yes,0
4664,236,4,2023-10-08,Yes,4
4665,190,5,2024-06-11,No,4
4666,168,5,2023-12-16,No,0
4667,234,3,2024-08-23,No,2
4668,165,4,2024-09-05,No,3
4669,15,5,2021-01-24,No,2
4670,319,4,09/24/2024,No,2
4671,108,4,2024-02-26,No,1
4672,359,5,10/21/2024,No,3
4673,417,3,06/04/2021,No,2
4674,55,5,2019-04-20,No,8
4675,13,4,2024-09-08,No,6
4676,349,2,2023-03-10,No,3
4677,76,5,2021-02-02,Yes,4
4678,108,4,01/16/2024,No,18
4679,366,3,2021-02-23,No,6
4680,355,5,2024-09-14,No,1
4681,181,5,01/05/2023,No,1
4682,108,5,2024-06-01,No,3
4683,361,4,2021-04-18,No,0
4684,316,3,11/03/2023,No,2
4685,385,2,2024-10-11,No,2
4686,276,5,2024-05-10,No,0
4687,157,5,2024-12-30,Yes,1
4688,354,4,2022-01-26,No,1
4689,126,3,05/20/2024,No,4
4690,426,4,06/16/2024,No,0
4691,379,5,2022-12-25,No,2
4692,197,4,2024-10-11,No,2
4693,401,3,2023-06-25,No,2
4694,147,5,2024-03-22,No,0
4695,291,3,2023-01-09,No,41
4696,467,4,2021-12-25,No,1
4697,343,5,2023-12-20,No,1
4698,11,5,2020-10-28,No,1
4699,40,4,2022-04-02,No,0
4700,343,5,2024-06-17,Yes,3
4701,379,3,2024-09-08,No,2
4702,341,5,2024-01-28,Yes,1
4703,329,5,2023-10-07,No,0
4704,389,3,2024-05-23,No,0
4705,477,4,2023-12-14,Yes,2
4706,401,4,01/29/2024,No,1
4707,260,3,2022-03-14,No,1
4708,334,5,2024-11-28,Yes,0
4709,169,3,2021-02-18,No,0
4710,402,3,10/23/2024,No,3
4711,70,4,2023-04-13,No,14
4712,402,4,2023-01-30,No,4
4713,206,3,2024-07-27,No,5
4714,402,4,2024-04-12,No,2
4715,106,4,2022-12-14,No,1
4716,76,5,2024-05-21,No,0
4717,247,4,2020-12-16,Yes,0
4718,316,4,2022-05-06,No,0
4719,156,5,2022-07-31,No,7
4720,318,3,2023-08-24,No,1
4721,485,3,2024-02-01,No,2
4722,55,5,2024-03-19,No,3
4723,177,3,08/10/2023,No,4
4724,288,3,09/01/2024,No,5
4725,117,5,2023-05-14,No,0
4726,157,4,10/05/2023,No,1
4727,207,4,2024-03-15,No,1
4728,402,4,04/11/2024,No,0
4729,275,3,2024-07-15,No,18
4730,73,5,2024-02-02,No,2
4731,28,3,2022-12-05,Yes,0
4732,177,3,2020-10-31,No,0
4733,151,4,07/16/2024,No,0
4734,95,5,2021-09-20,No,3
4735,98,5,2023-12-14,No,0
4736,402,4,11/07/2023,Yes,0
4737,247,4,2023-06-28,Yes,1
4738,306,3,2024-03-09,No,3
4739,343,4,2024-10-14,No,1
4740,402,4,2024-01-21,No,4
4741,276,3,2023-07-13,No,2
4742,177,2,01/05/2021,No,2
4743,296,5,2024-10-17,Yes,3
4744,339,4,2021-01-30,No,1
4745,143,5,2024-04-23,Yes,0
4746,35,5,2023-11-10,Yes,2
4747,361,4,2024-06-20,No,1
4748,251,4,2024-07-12,Yes,1
4749,97,4,2023-03-17,No,2
4750,206,4,2022-09-11,No,0
4751,370,5,2024-04-17,No,1
4752,94,5,2024-07-13,No,0
4753,270,5,2022-08-20,No,1
4754,214,3,2024-11-20,No,0
4755,481,4,2024-02-23,Yes,1
4756,14,4,2024-12-17,No,0
4757,127,5,2024-09-22,No,1
4758,265,4,05/05/2023,No,0
4759,233,4,2023-11-30,No,8
4760,157,5,12/21/2022,Yes,2
4761,446,5,2022-10-16,Yes,8
4762,262,5,2024-05-23,No,1
4763,157,4,2024-08-28,No,1
4764,399,5,12/16/2021,Yes,0
4765,380,4,01/11/2024,No,3
4766,484,4,2021-05-06,No,2
4767,14,5,2024-07-25,Yes,2
4768,73,5,2024-07-02,No,9
4769,14,4,2024-10-23,No,0
4770,370,4,2024-06-29,No,1
4771,331,5,2024-05-01,No,1
4772,151,3,2022-04-18,No,3
4773,257,5,2024-04-11,No,11
4774,127,5,2024-04-07,No,5
4775,192,4,10/21/2020,Yes,0
4776,283,3,2024-11-23,No,7
4777,380,4,2024-06-24,No,1
4778,206,3,2023-12-05,No,1
4779,402,5,10/24/2020,No,1
4780,275,3,2024-03-07,Yes,6
4781,181,5,2020-08-03,Yes,1
4782,464,5,2022-06-04,Yes,1
4783,423,4,05/23/2023,No,1
4784,423,5,06/16/2024,No,12
4785,399,3,2023-09-15,No,2
4786,319,3,2024-03-08,No,1
4787,106,5,2022-01-03,No,3
4788,466,4,09/25/2024,No,4
4789,52,4,2023-01-26,No,1
4790,140,5,2022-02-25,No,2
4791,446,3,04/17/2024,No,4
4792,405,5,2024-11-25,No,1
4793,251,5,2024-08-22,No,4
4794,286,4,2024-10-22,No,1
4795,226,4,08/05/2023,No,0
4796,409,5,2024-09-20,Yes,0
4797,95,5,2022-06-03,No,1
4798,471,4,2023-12-31,No,0
4799,73,5,11/12/2024,No,9
4800,387,3,2024-10-24,No,0
4801,247,5,2024-03-10,No,1
4802,14,5,2024-09-07,No,0
4803,67,4,2023-09-20,No,0
4804,359,5,2024-04-21,No,15
4805,399,5,2024-08-25,No,1
4806,347,3,2024-10-02,No,0
4807,130,4,02/27/2022,No,2
4808,494,3,2024-07-21,No,1
4809,353,3,2024-10-27,No,1
4810,207,3,2024-03-10,No,1
4811,157,4,03/29/2024,No,0
4812,156,5,2024-12-12,No,3
4813,67,3,2021-05-13,Yes,0
4814,246,4,2024-06-01,No,7
4815,477,5,2024-06-03,No,0
